frontier_index,cost_bytes,cost_mib,target_count,mean_corrected_psnr,score_sum_psnr,chosen_settings
1757,20545873,19.59407138824463,122,23.780157228880352,2901.179181923403,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p2_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1758,20546098,19.59428596496582,122,23.780658672328393,2901.240358024064,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p1_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1759,20546201,19.59438419342041,122,23.78378824105382,2901.622165408566,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1760,20546734,19.594892501831055,122,23.785271557324887,2901.803129993636,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1761,20547074,19.595216751098633,122,23.787234551386984,2902.042615269212,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1762,20550553,19.59853458404541,122,23.789823060682036,2902.3584134032085,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1763,20551136,19.599090576171875,122,23.789988039914654,2902.3785408695876,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1764,20551449,19.59938907623291,122,23.792064470728704,2902.631865428902,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p1_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1765,20551703,19.599631309509277,122,23.792334679826865,2902.6648309388775,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p1_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p05_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1766,20551739,19.599665641784668,122,23.795345801829253,2903.032187823169,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p1_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1767,20552085,19.599995613098145,122,23.796677355725198,2903.1946373984742,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1768,20562648,19.610069274902344,122,23.798337978903294,2903.397233426202,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p1_q6;parkour:00000:00008:gap8=topk_keep0p2_q6;parkour:00000:00012:gap12=topk_keep0p1_q6;parkour:00004:00008:gap4=topk_keep0p2_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1769,20563559,19.61093807220459,122,23.802133970309384,2903.8603443777447,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p1_q6;parkour:00000:00008:gap8=topk_keep0p2_q6;parkour:00000:00012:gap12=topk_keep0p1_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1770,20573958,19.6208553314209,122,23.805241068350554,2904.239410338768,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p1_q6;parkour:00000:00008:gap8=topk_keep0p05_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1771,20587142,19.6334285736084,122,23.80782128518806,2904.554196792943,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1772,20587725,19.633984565734863,122,23.807986264420673,2904.574324259322,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p2_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p1_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1773,20587870,19.634122848510742,122,23.80821520021221,2904.6022544258894,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1774,20588286,19.634519577026367,122,23.80932945458783,2904.738193459715,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p2_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1775,20588403,19.634631156921387,122,23.809698516483273,2904.7832190109593,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1776,20588491,19.63471508026123,122,23.811273503849282,2904.9753674696126,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p05_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p2_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1777,20588743,19.634955406188965,122,23.81166151054537,2905.0227042865354,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p1_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p05_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p1_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p05_q6;parkour:00008:00012:gap4=topk_keep0p2_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
1778,20589024,19.635223388671875,122,23.81275682012035,2905.1563320546825,bike-packing:00000:00004:gap4=topk_keep0p05_q6;bike-packing:00000:00008:gap8=topk_keep0p05_q6;bike-packing:00000:00012:gap12=topk_keep0p1_q6;bike-packing:00004:00008:gap4=topk_keep0p05_q6;bike-packing:00008:00012:gap4=topk_keep0p1_q6;bike-packing:00008:00016:gap8=topk_keep0p1_q6;bike-packing:00012:00016:gap4=topk_keep0p1_q6;bike-packing:00012:00024:gap12=topk_keep0p1_q6;bike-packing:00016:00020:gap4=topk_keep0p1_q6;bike-packing:00016:00024:gap8=topk_keep0p1_q6;bike-packing:00020:00024:gap4=topk_keep0p05_q6;parkour:00000:00004:gap4=topk_keep0p05_q6;parkour:00000:00008:gap8=topk_keep0p1_q6;parkour:00000:00012:gap12=topk_keep0p2_q6;parkour:00004:00008:gap4=topk_keep0p2_q6;parkour:00008:00012:gap4=topk_keep0p1_q6;parkour:00008:00016:gap8=topk_keep0p2_q6;parkour:00012:00016:gap4=topk_keep0p2_q6;parkour:00012:00024:gap12=topk_keep0p2_q6;parkour:00016:00020:gap4=topk_keep0p2_q6;parkour:00016:00024:gap8=topk_keep0p2_q6;parkour:00020:00024:gap4=topk_keep0p2_q6
