stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2837764620780945,0.22081482410430908,0.58399897813797,0.3781082332134247
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,topk_bce,mlp_selector,0.1,3686,0.39419424533843994,0.3088848292827606,0.58399897813797,0.5289133191108704
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.39419424533843994,0.307788223028183,0.58399897813797,0.5270355343818665
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.3909386992454529,0.30745458602905273,0.58399897813797,0.5264642238616943
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,energy_regression,mlp_selector,0.1,3686,0.39148128032684326,0.3009313941001892,0.58399897813797,0.5152943730354309
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2832338511943817,0.16029182076454163,0.3151704967021942,0.508587658405304
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.531741738319397,0.23998647928237915,0.3151704967021942,0.7614496946334839
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.5320129990577698,0.24010449647903442,0.3151704967021942,0.7618241310119629
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.5330982208251953,0.24027563631534576,0.3151704967021942,0.7623671889305115
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.5401519536972046,0.24070419371128082,0.3151704967021942,0.7637269496917725
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.24959304928779602,0.2583060562610626,0.7241181135177612,0.35671812295913696
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,topk_bce,mlp_selector,0.1,3686,0.41209983825683594,0.38666850328445435,0.7241181135177612,0.5339853763580322
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.39582201838493347,0.37316542863845825,0.7241181135177612,0.5153377652168274
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.39419424533843994,0.3718020021915436,0.7241181135177612,0.5134549140930176
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,energy_regression,mlp_selector,0.1,3686,0.3887683153152466,0.36034566164016724,0.7241181135177612,0.49763381481170654
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2346717268228531,0.11880263686180115,0.18247000873088837,0.6510803699493408
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.4736842215061188,0.14565208554267883,0.18247000873088837,0.7982248067855835
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4639175236225128,0.1435909867286682,0.18247000873088837,0.7869292497634888
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.45903417468070984,0.1436963677406311,0.18247000873088837,0.7875067591667175
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.4329896867275238,0.14439353346824646,0.18247000873088837,0.7913274765014648
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2566467821598053,0.20487427711486816,0.5471100211143494,0.37446632981300354
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,topk_bce,mlp_selector,0.1,3686,0.3190450370311737,0.24845287203788757,0.5471100211143494,0.45411866903305054
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,energy_weighted_bce,mlp_selector,0.1,3686,0.3130764961242676,0.24807599186897278,0.5471100211143494,0.45342981815338135
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,hybrid_bce_energy,mlp_selector,0.1,3686,0.31850242614746094,0.2495127171278,0.5471100211143494,0.45605581998825073
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,energy_regression,mlp_selector,0.1,3686,0.3128052055835724,0.24129478633403778,0.5471100211143494,0.4410352110862732
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3307107985019684,0.14500783383846283,0.2390715330839157,0.6065458059310913
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,topk_bce,mlp_selector,0.1,3686,0.4647314250469208,0.1746891438961029,0.2390715330839157,0.7306982278823853
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,energy_weighted_bce,mlp_selector,0.1,3686,0.4639175236225128,0.1746578812599182,0.2390715330839157,0.730567455291748
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,hybrid_bce_energy,mlp_selector,0.1,3686,0.4620184600353241,0.17446184158325195,0.2390715330839157,0.729747474193573
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,energy_regression,mlp_selector,0.1,3686,0.45523601770401,0.1739441156387329,0.2390715330839157,0.7275818586349487
