stage97_task_id,source_task_id,task_split,sequence,codec,reference_gap,target_index,base_method,selector_scope,group_key,objective,candidate,keep_fraction,keep_gaussians,precision_at_keep,energy_recall_total,oracle_energy_recall_total,relative_energy_recall_vs_oracle
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,group_specific,linear__gap4,topk_bce,mlp_selector,0.1,3686,0.5078676342964172,0.3953306972980499,0.6800713539123535,0.5813076496124268
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,linear,group_specific,linear__gap4,energy_regression,mlp_selector,0.1,3686,0.5132935643196106,0.3854847550392151,0.6800713539123535,0.5668298602104187
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,endpoint_only,stage65_adapter__gap4,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.4625610411167145,0.14826135337352753,0.208726704120636,0.7103133201599121
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.5849158763885498,0.1712099015712738,0.208726704120636,0.8202587366104126
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.54476398229599,0.1687041074037552,0.208726704120636,0.8082535862922668
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,group_specific,stage65_adapter__gap4,topk_bce,mlp_selector,0.1,3686,0.5656538009643555,0.1699439138174057,0.208726704120636,0.8141934275627136
stage97_00013670,stage79_00027456,eval,kite-surf,q12,4,10,stage65_adapter,group_specific,stage65_adapter__gap4,energy_regression,mlp_selector,0.1,3686,0.5466630458831787,0.1691395789384842,0.208726704120636,0.8103399276733398
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.24959304928779602,0.2051551640033722,0.5390874743461609,0.3805600702762604
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3214867115020752,0.2579070031642914,0.5390874743461609,0.47841402888298035
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3130764961242676,0.2505597472190857,0.5390874743461609,0.4647849500179291
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.30059686303138733,0.24531206488609314,0.5390874743461609,0.45505058765411377
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.316332072019577,0.2531176209449768,0.5390874743461609,0.46952977776527405
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2948996126651764,0.14526905119419098,0.24342919886112213,0.5967609882354736
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4636462330818176,0.17883242666721344,0.24342919886112213,0.7346383333206177
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.44926750659942627,0.17757652699947357,0.24342919886112213,0.7294791340827942
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.4579489827156067,0.17755749821662903,0.24342919886112213,0.7294009923934937
stage97_00010830,stage79_00021680,eval,blackswan,q12,16,27,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.4503526985645294,0.1771165132522583,0.24342919886112213,0.7275894284248352
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.34943026304244995,0.28226757049560547,0.615128755569458,0.4588755965232849
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.36977753043174744,0.31667715311050415,0.615128755569458,0.5148144364356995
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3836136758327484,0.31817126274108887,0.615128755569458,0.5172433853149414
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.36733585596084595,0.31580421328544617,0.615128755569458,0.5133953094482422
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.37655994296073914,0.3118515908718109,0.615128755569458,0.5069696307182312
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3526858389377594,0.13307540118694305,0.19582587480545044,0.6795598268508911
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.5387954115867615,0.1560954749584198,0.19582587480545044,0.7971136569976807
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.5108518600463867,0.15450741350650787,0.19582587480545044,0.7890040874481201
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.534997284412384,0.15541671216487885,0.19582587480545044,0.7936474680900574
stage97_00014977,stage79_00030077,eval,pigs,q12,8,21,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.5165491104125977,0.15540891885757446,0.19582587480545044,0.7936077117919922
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.20048832893371582,0.15491221845149994,0.49021369218826294,0.3160095810890198
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.19370591640472412,0.17041347920894623,0.49021369218826294,0.3476310074329376
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.17525772750377655,0.16288301348686218,0.49021369218826294,0.3322694003582001
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.1850244104862213,0.15311947464942932,0.49021369218826294,0.3123525083065033
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.1673901230096817,0.16243860125541687,0.49021369218826294,0.33136284351348877
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.18176884949207306,0.12260594218969345,0.298458993434906,0.4107966125011444
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.2607162296772003,0.1629013866186142,0.298458993434906,0.5458082556724548
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.26180142164230347,0.16201825439929962,0.298458993434906,0.5428493022918701
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.2563754618167877,0.16190816462039948,0.298458993434906,0.5424804091453552
stage97_00014116,stage79_00028265,eval,loading,q12,16,13,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.24877916276454926,0.16182377934455872,0.298458993434906,0.5421977043151855
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.6812262535095215,0.8293425440788269,0.9465312361717224,0.8761914372444153
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.6253390908241272,0.8371513485908508,0.9465312361717224,0.8844413161277771
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.660336434841156,0.8463016748428345,0.9465312361717224,0.8941085338592529
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.6060770750045776,0.822651207447052,0.9465312361717224,0.8691220879554749
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.6616929173469543,0.8359524607658386,0.9465312361717224,0.8831747174263
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.26858383417129517,0.12047132104635239,0.14846934378147125,0.8114221692085266
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.34291914105415344,0.12339695543050766,0.14846934378147125,0.8311275243759155
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.34508952498435974,0.12569069862365723,0.14846934378147125,0.8465767502784729
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.3621812164783478,0.12487559765577316,0.14846934378147125,0.841086745262146
stage97_00013605,stage79_00027268,eval,judo,q12,8,1,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.31823113560676575,0.12393870204687119,0.14846934378147125,0.8347764015197754
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.05425935983657837,0.1022690087556839,0.375192254781723,0.2725776135921478
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.102821484208107,0.11540758609771729,0.375192254781723,0.3075958788394928
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.09061313420534134,0.11512142419815063,0.375192254781723,0.3068331480026245
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.1275094896554947,0.1233513131737709,0.375192254781723,0.3287682831287384
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.13293543457984924,0.13023288547992706,0.375192254781723,0.34710973501205444
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.057243622839450836,0.09717634320259094,0.25342583656311035,0.38345080614089966
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.20021703839302063,0.1334248185157776,0.25342583656311035,0.5264846682548523
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.23819859325885773,0.13861243426799774,0.25342583656311035,0.5469546318054199
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.20699945092201233,0.13456697762012482,0.25342583656311035,0.5309915542602539
stage97_00012821,stage79_00025652,eval,drift-straight,q12,16,38,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.20428648591041565,0.1345384418964386,0.25342583656311035,0.5308789610862732
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2837764620780945,0.22081482410430908,0.58399897813797,0.3781082332134247
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3928377628326416,0.3078678548336029,0.58399897813797,0.5271719098091125
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.39365166425704956,0.3027909994125366,0.58399897813797,0.5184786319732666
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.3952794373035431,0.3082110583782196,0.58399897813797,0.5277596116065979
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.40748777985572815,0.3133717179298401,0.58399897813797,0.5365963578224182
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2832338511943817,0.16029182076454163,0.3151704967021942,0.508587658405304
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.5284861922264099,0.2388208508491516,0.3151704967021942,0.7577512860298157
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.5333694815635681,0.2398320585489273,0.3151704967021942,0.7609597444534302
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.517905592918396,0.23671770095825195,0.3151704967021942,0.7510782480239868
stage97_00013952,stage79_00027978,eval,libby,q12,8,15,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.521975040435791,0.23535965383052826,0.3151704967021942,0.7467693090438843
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,endpoint_only,linear__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.24959304928779602,0.2583060562610626,0.7241181135177612,0.35671812295913696
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.41155725717544556,0.38725894689559937,0.7241181135177612,0.5348008275032043
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.3749321699142456,0.350662499666214,0.7241181135177612,0.4842614531517029
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,group_specific,linear__gap16,topk_bce,mlp_selector,0.1,3686,0.3369506299495697,0.31540024280548096,0.7241181135177612,0.43556463718414307
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,linear,group_specific,linear__gap16,energy_regression,mlp_selector,0.1,3686,0.3790016174316406,0.350612610578537,0.7241181135177612,0.4841925799846649
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,endpoint_only,stage65_adapter__gap16,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2346717268228531,0.11880263686180115,0.18247000873088837,0.6510803699493408
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4706999361515045,0.14542563259601593,0.18247000873088837,0.7969837784767151
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4286489486694336,0.142991840839386,0.18247000873088837,0.7836456894874573
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,group_specific,stage65_adapter__gap16,topk_bce,mlp_selector,0.1,3686,0.4761258661746979,0.14544272422790527,0.18247000873088837,0.7970774173736572
stage97_00013240,stage79_00026493,eval,gold-fish,q12,16,63,stage65_adapter,group_specific,stage65_adapter__gap16,energy_regression,mlp_selector,0.1,3686,0.45523601770401,0.14543844759464264,0.18247000873088837,0.7970539927482605
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,endpoint_only,linear__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.2566467821598053,0.20487427711486816,0.5471100211143494,0.37446632981300354
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.3193163275718689,0.24919657409191132,0.5471100211143494,0.4554779827594757
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.31768855452537537,0.2422427535057068,0.5471100211143494,0.4427678883075714
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,group_specific,linear__gap8,topk_bce,mlp_selector,0.1,3686,0.31850242614746094,0.2481655329465866,0.5471100211143494,0.4535934627056122
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,linear,group_specific,linear__gap8,energy_regression,mlp_selector,0.1,3686,0.30493760108947754,0.23613440990447998,0.5471100211143494,0.43160316348075867
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,endpoint_only,stage65_adapter__gap8,endpoint_diff_baseline,endpoint_diff_baseline,0.1,3686,0.3307107985019684,0.14500783383846283,0.2390715330839157,0.6065458059310913
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,shared,all_groups,topk_bce,mlp_selector,0.1,3686,0.4666304886341095,0.17510637640953064,0.2390715330839157,0.7324434518814087
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,shared,all_groups,energy_regression,mlp_selector,0.1,3686,0.4443841576576233,0.17219679057598114,0.2390715330839157,0.7202730774879456
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,group_specific,stage65_adapter__gap8,topk_bce,mlp_selector,0.1,3686,0.4704286456108093,0.17562183737754822,0.2390715330839157,0.7345995306968689
stage97_00010766,stage79_00021616,eval,blackswan,q12,8,4,stage65_adapter,group_specific,stage65_adapter__gap8,energy_regression,mlp_selector,0.1,3686,0.46961474418640137,0.1752581149339676,0.2390715330839157,0.733078122138977
