measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count,selected_half,payload_bytes,stage184_selected_psnr,psnr,psnr_delta_vs_stage184,ssim,ms_ssim,lpips,status,error
residual::soapbox:00083:00080:00088,soapbox,83,80,88,8,0.375,stage165_adaptive uniform_gap8,2,left,243083,30.181214950495438,30.181214950495438,0.0,0.8967711925506592,0.9862041473388672,0.1587628424167633,ok,
residual::soapbox:00084:00080:00088,soapbox,84,80,88,8,0.5,stage165_adaptive uniform_gap8,2,left,249030,29.426248292158107,29.426248292158107,0.0,0.8781380653381348,0.9827120900154114,0.1878451704978943,ok,
residual::soapbox:00085:00080:00088,soapbox,85,80,88,8,0.625,stage165_adaptive uniform_gap8,2,right,231311,30.269864837825434,30.269864837825434,0.0,0.8965303897857666,0.98574298620224,0.1668424904346466,ok,
residual::soapbox:00085:00084:00088,soapbox,85,84,88,4,0.25,uniform_gap4,1,left,228555,31.30669196719095,31.30669196719095,0.0,0.9205725789070129,0.9894537925720215,0.12343864142894745,ok,
residual::soapbox:00086:00080:00088,soapbox,86,80,88,8,0.75,stage165_adaptive uniform_gap8,2,right,224788,31.178109870943167,31.178109870943167,0.0,0.9133977890014648,0.9883331060409546,0.13449937105178833,ok,
residual::soapbox:00086:00084:00088,soapbox,86,84,88,4,0.5,uniform_gap4,1,left,238029,30.596712347129177,30.596712347129177,0.0,0.9024229645729065,0.9863853454589844,0.15545785427093506,ok,
residual::soapbox:00087:00080:00088,soapbox,87,80,88,8,0.875,stage165_adaptive uniform_gap8,2,right,218350,31.36236102340449,31.36236102340449,0.0,0.9186554551124573,0.9894397258758545,0.12278712540864944,ok,
residual::soapbox:00087:00084:00088,soapbox,87,84,88,4,0.75,uniform_gap4,1,right,215750,31.042297356601885,31.042297356601885,0.0,0.9126742482185364,0.9886842370033264,0.13214662671089172,ok,
residual::soapbox:00089:00088:00092,soapbox,89,88,92,4,0.25,uniform_gap4,1,left,221597,31.53229401642205,31.53229401642205,0.0,0.9205014109611511,0.9892520308494568,0.12850400805473328,ok,
residual::soapbox:00089:00088:00096,soapbox,89,88,96,8,0.125,stage165_adaptive uniform_gap8,2,left,226198,31.732863040219303,31.732863040219303,0.0,0.9242448210716248,0.9897255301475525,0.12306220829486847,ok,
residual::soapbox:00090:00088:00092,soapbox,90,88,92,4,0.5,uniform_gap4,1,right,232429,30.79102492703047,30.79102492703047,0.0,0.8995192646980286,0.9863153100013733,0.16031327843666077,ok,
residual::soapbox:00090:00088:00096,soapbox,90,88,96,8,0.25,stage165_adaptive uniform_gap8,2,left,232629,31.113487915660443,31.113487915660443,0.0,0.905590295791626,0.9875179529190063,0.1445097029209137,ok,
residual::soapbox:00091:00088:00092,soapbox,91,88,92,4,0.75,uniform_gap4,1,right,218217,31.613258014103987,31.613258014103987,0.0,0.9192327857017517,0.9890512228012085,0.13400804996490479,ok,
residual::soapbox:00091:00088:00096,soapbox,91,88,96,8,0.375,stage165_adaptive uniform_gap8,2,left,236071,30.68872699588716,30.68872699588716,0.0,0.9006710648536682,0.9861820936203003,0.1620585322380066,ok,
residual::soapbox:00092:00088:00096,soapbox,92,88,96,8,0.5,stage165_adaptive uniform_gap8,2,right,236830,30.676356652577418,30.676356652577418,0.0,0.902177095413208,0.9862957000732422,0.1594945341348648,ok,
residual::soapbox:00093:00088:00096,soapbox,93,88,96,8,0.625,stage165_adaptive uniform_gap8,2,right,232719,30.931543902570464,30.931543902570464,0.0,0.9053881764411926,0.9872338175773621,0.1527990698814392,ok,
residual::soapbox:00093:00092:00096,soapbox,93,92,96,4,0.25,uniform_gap4,1,left,214114,31.250227018181388,31.250234434872844,7.4166914565410025e-06,0.9127069115638733,0.9883317351341248,0.1363631784915924,ok,
residual::soapbox:00094:00088:00096,soapbox,94,88,96,8,0.75,stage165_adaptive uniform_gap8,2,right,226724,31.723746276429186,31.72370191363672,-4.436279246533559e-05,0.9204330444335938,0.989029049873352,0.1417749673128128,ok,
residual::soapbox:00094:00092:00096,soapbox,94,92,96,4,0.5,uniform_gap4,1,right,221525,31.23826925727581,31.238098473521042,-0.00017078375476842211,0.9107673764228821,0.9876728653907776,0.15794794261455536,ok,
residual::soapbox:00095:00088:00096,soapbox,95,88,96,8,0.875,stage165_adaptive uniform_gap8,2,right,221018,32.080287162347254,32.080288794847476,1.6325002221151408e-06,0.9255802035331726,0.989686131477356,0.13176865875720978,ok,
residual::soapbox:00095:00092:00096,soapbox,95,92,96,4,0.75,uniform_gap4,1,right,212447,31.935283569233572,31.93527962200189,-3.9472316828437215e-06,0.9226112961769104,0.989335298538208,0.1353173702955246,ok,
residual::soapbox:00097:00096:00098,soapbox,97,96,98,2,0.5,stage165_adaptive uniform_gap16 uniform_gap2 uniform_gap4 uniform_gap6 uniform_gap8,6,left,207413,30.73078660530505,30.730759086500058,-2.7518804991188972e-05,0.9096037745475769,0.9878587126731873,0.14772282540798187,ok,
residual::bike-packing:00002:00000:00016,bike-packing,2,0,16,16,0.125,uniform_gap16,1,left,151523,26.169170905237355,26.168795068624668,-0.00037583661268669744,0.8413990139961243,0.983708918094635,0.19404616951942444,ok,
residual::bike-packing:00003:00000:00006,bike-packing,3,0,6,6,0.5,uniform_gap6,1,left,157043,26.01160788472191,26.004357047114283,-0.0072508376076285685,0.8280344605445862,0.9817865490913391,0.2117139995098114,ok,
residual::bike-packing:00003:00000:00016,bike-packing,3,0,16,16,0.1875,uniform_gap16,1,left,159398,26.152558879980678,26.152395856956893,-0.00016302302378434774,0.8401524424552917,0.9834843873977661,0.19835905730724335,ok,
residual::bike-packing:00003:00002:00004,bike-packing,3,2,4,2,0.5,uniform_gap2,1,left,147378,26.11710675029603,26.11613665448968,-0.0009700958063518783,0.8386049270629883,0.9830875992774963,0.1983473002910614,ok,
residual::bike-packing:00004:00000:00006,bike-packing,4,0,6,6,0.6666666666666666,uniform_gap6,1,right,153205,26.225206897369723,26.223904626769915,-0.0013022705998082529,0.8356130719184875,0.9829176068305969,0.20420196652412415,ok,
residual::bike-packing:00004:00000:00016,bike-packing,4,0,16,16,0.25,uniform_gap16,1,left,158502,26.297644244495743,26.29583094008417,-0.0018133044115735686,0.8415412902832031,0.9835996031761169,0.1988745629787445,ok,
residual::bike-packing:00005:00000:00006,bike-packing,5,0,6,6,0.8333333333333334,uniform_gap6,1,right,135710,26.53956426283946,26.53949634814534,-6.791469411737694e-05,0.8452627062797546,0.9839322566986084,0.19941043853759766,ok,
residual::bike-packing:00005:00000:00016,bike-packing,5,0,16,16,0.3125,uniform_gap16,1,left,167869,26.450934737862596,26.44784715572201,-0.0030875821405871307,0.8405303359031677,0.9833502173423767,0.20280706882476807,ok,
residual::bike-packing:00005:00004:00006,bike-packing,5,4,6,2,0.5,uniform_gap2,1,right,142911,26.292375388243823,26.290428705365656,-0.0019466828781666834,0.8255360722541809,0.9815595746040344,0.21260161697864532,ok,
residual::bike-packing:00006:00000:00016,bike-packing,6,0,16,16,0.375,uniform_gap16,1,left,171278,26.480818336154584,26.480419485819887,-0.0003988503346974426,0.8381845951080322,0.9828770756721497,0.20330560207366943,ok,
residual::bike-packing:00007:00000:00016,bike-packing,7,0,16,16,0.4375,uniform_gap16,1,left,175376,26.177197209729034,26.176198088340076,-0.0009991213889577466,0.8217584490776062,0.9811469912528992,0.2144269496202469,ok,
residual::bike-packing:00007:00006:00008,bike-packing,7,6,8,2,0.5,uniform_gap2,1,left,138882,26.246972078085598,26.240066919609237,-0.00690515847636064,0.8228158950805664,0.9812828898429871,0.22011026740074158,ok,
residual::bike-packing:00007:00006:00012,bike-packing,7,6,12,6,0.16666666666666666,uniform_gap6,1,left,138089,26.470537724106286,26.46923512821769,-0.0013025958885961586,0.8430460095405579,0.9838144183158875,0.19999375939369202,ok,
residual::bike-packing:00008:00000:00016,bike-packing,8,0,16,16,0.5,uniform_gap16,1,left,176071,26.226238138607407,26.228040854662694,0.0018027160552875898,0.8247766494750977,0.9812303185462952,0.21342213451862335,ok,
residual::bike-packing:00008:00006:00012,bike-packing,8,6,12,6,0.3333333333333333,uniform_gap6,1,left,151840,26.291127292799523,26.294221280921096,0.0030939881215736875,0.8258686065673828,0.9819417595863342,0.21390771865844727,ok,
residual::bike-packing:00009:00000:00016,bike-packing,9,0,16,16,0.5625,uniform_gap16,1,left,174947,26.22363294571298,26.218801896524457,-0.004831049188521064,0.8242276310920715,0.9810789227485657,0.20787623524665833,ok,
residual::bike-packing:00009:00006:00012,bike-packing,9,6,12,6,0.5,uniform_gap6,1,left,163967,26.15446891493165,26.157028343883766,0.002559428952118026,0.823071300983429,0.981235146522522,0.20918090641498566,ok,
residual::bike-packing:00009:00008:00010,bike-packing,9,8,10,2,0.5,uniform_gap2,1,right,159709,26.25131673687256,26.25635534762135,0.005038610748790973,0.8298130631446838,0.9822349548339844,0.20314760506153107,ok,
residual::bike-packing:00010:00000:00016,bike-packing,10,0,16,16,0.625,uniform_gap16,1,left,181935,26.097195043963218,26.096994567730864,-0.00020047623235441847,0.8220255374908447,0.9809914231300354,0.21069049835205078,ok,
residual::bike-packing:00010:00006:00012,bike-packing,10,6,12,6,0.6666666666666666,uniform_gap6,1,right,176547,26.229695345981156,26.229021846545734,-0.0006734994354218315,0.8222948908805847,0.9815199971199036,0.21125036478042603,ok,
residual::bike-packing:00011:00000:00016,bike-packing,11,0,16,16,0.6875,uniform_gap16,1,left,184100,25.823238965559838,25.83022668809305,0.006987722533210672,0.8209351897239685,0.980468213558197,0.213640034198761,ok,
residual::bike-packing:00011:00006:00012,bike-packing,11,6,12,6,0.8333333333333334,uniform_gap6,1,right,166417,26.22691035816083,26.229901618117935,0.0029912599571062515,0.8425810933113098,0.9838352799415588,0.1943197101354599,ok,
residual::bike-packing:00011:00010:00012,bike-packing,11,10,12,2,0.5,uniform_gap2,1,right,170920,26.11212500899906,26.107465046121334,-0.004659962877727963,0.8327586054801941,0.982528030872345,0.2035403996706009,ok,
residual::bike-packing:00012:00000:00016,bike-packing,12,0,16,16,0.75,uniform_gap16,1,right,182893,25.912916838966655,25.912376716085465,-0.0005401228811905412,0.8188040256500244,0.9808309674263,0.20898085832595825,ok,
residual::bike-packing:00013:00000:00016,bike-packing,13,0,16,16,0.8125,uniform_gap16,1,right,173578,26.297258848566265,26.308253031884572,0.010994183318306483,0.8353309035301208,0.9831076860427856,0.2008024901151657,ok,
residual::bike-packing:00013:00012:00014,bike-packing,13,12,14,2,0.5,uniform_gap2,1,left,159801,26.08423173100933,26.09442665598028,0.01019492497094987,0.8245612978935242,0.9815497994422913,0.20571783185005188,ok,
residual::bike-packing:00013:00012:00018,bike-packing,13,12,18,6,0.16666666666666666,uniform_gap6,1,left,160649,26.40928871343585,26.409645251736332,0.00035653830048332225,0.845846951007843,0.984421968460083,0.1873432695865631,ok,
residual::bike-packing:00014:00000:00016,bike-packing,14,0,16,16,0.875,uniform_gap16,1,right,163125,26.7114945314798,26.711306746998073,-0.00018778448172795947,0.8433168530464172,0.9839347004890442,0.19418109953403473,ok,
residual::bike-packing:00014:00012:00018,bike-packing,14,12,18,6,0.3333333333333333,uniform_gap6,1,left,180949,26.391476988906426,26.39140121899015,-7.576991627544771e-05,0.8267919421195984,0.9814600944519043,0.2060660421848297,ok,
residual::bike-packing:00015:00000:00016,bike-packing,15,0,16,16,0.9375,uniform_gap16,1,right,144194,27.220117235451585,27.220530167168683,0.0004129317170971092,0.852320671081543,0.9848270416259766,0.19332098960876465,ok,
residual::bike-packing:00015:00012:00018,bike-packing,15,12,18,6,0.5,uniform_gap6,1,right,160487,26.698133275370203,26.695106795650553,-0.0030264797196508653,0.8241336941719055,0.9807019829750061,0.21795184910297394,ok,
residual::bike-packing:00015:00014:00016,bike-packing,15,14,16,2,0.5,uniform_gap2,1,left,152493,26.52161980456124,26.514512580333967,-0.007107224227272724,0.8158062100410461,0.9801185727119446,0.22025980055332184,ok,
residual::bike-packing:00016:00012:00018,bike-packing,16,12,18,6,0.6666666666666666,uniform_gap6,1,right,150131,27.112082204750788,27.112989240704227,0.0009070359534391059,0.8418116569519043,0.9837098121643066,0.19815167784690857,ok,
residual::bike-packing:00017:00012:00018,bike-packing,17,12,18,6,0.8333333333333334,uniform_gap6,1,right,141780,27.19042320194365,27.194370571883905,0.003947369940256351,0.8518293499946594,0.9850903153419495,0.19494794309139252,ok,
residual::bike-packing:00017:00016:00018,bike-packing,17,16,18,2,0.5,uniform_gap2,1,right,144485,26.700803280801683,26.701401254043283,0.0005979732416001582,0.8289160132408142,0.9815418720245361,0.217492014169693,ok,
residual::bike-packing:00017:00016:00032,bike-packing,17,16,32,16,0.0625,uniform_gap16,1,left,134176,27.255479361053496,27.25563792422737,0.00015856317387274999,0.8525850772857666,0.9849339127540588,0.19852039217948914,ok,
residual::bike-packing:00018:00016:00032,bike-packing,18,16,32,16,0.125,uniform_gap16,1,left,143300,27.03531687713776,27.029166645843866,-0.006150231293894137,0.8506131768226624,0.9850868582725525,0.18903876841068268,ok,
residual::bike-packing:00019:00016:00032,bike-packing,19,16,32,16,0.1875,uniform_gap16,1,left,159474,26.575209754042454,26.57501214627999,-0.0001976077624625816,0.836361825466156,0.9831015467643738,0.20479702949523926,ok,
residual::bike-packing:00019:00018:00020,bike-packing,19,18,20,2,0.5,uniform_gap2,1,right,163820,26.133269223407652,26.168441443605097,0.03517222019744537,0.8129675388336182,0.9796353578567505,0.22249658405780792,ok,
residual::bike-packing:00019:00018:00024,bike-packing,19,18,24,6,0.16666666666666666,uniform_gap6,1,left,155151,26.73554339225913,26.73868504072848,0.0031416484693487234,0.8463077545166016,0.9839476943016052,0.19518646597862244,ok,
residual::bike-packing:00020:00016:00032,bike-packing,20,16,32,16,0.25,uniform_gap16,1,left,165586,25.957141311764886,25.94969465475924,-0.007446657005644397,0.8270242214202881,0.9815434813499451,0.2115810513496399,ok,
residual::bike-packing:00020:00018:00024,bike-packing,20,18,24,6,0.3333333333333333,uniform_gap6,1,left,167834,25.86654688647776,25.86527523929117,-0.0012716471865914514,0.8173726201057434,0.9803522229194641,0.22124144434928894,ok,
residual::bike-packing:00021:00016:00032,bike-packing,21,16,32,16,0.3125,uniform_gap16,1,left,177916,25.016921742096848,25.035054797830938,0.018133055734089965,0.7972477078437805,0.9769938588142395,0.2372487485408783,ok,
residual::bike-packing:00021:00018:00024,bike-packing,21,18,24,6,0.5,uniform_gap6,1,right,174493,25.323839709679334,25.318403218370072,-0.005436491309261271,0.8125949501991272,0.979383647441864,0.21784774959087372,ok,
residual::bike-packing:00021:00020:00022,bike-packing,21,20,22,2,0.5,uniform_gap2,1,right,163167,25.59406170872784,25.597244875977914,0.0031831672500750585,0.8242924213409424,0.9811943173408508,0.21129517257213593,ok,
residual::bike-packing:00022:00016:00032,bike-packing,22,16,32,16,0.375,uniform_gap16,1,right,189607,24.692757386396845,24.68294990722599,-0.009807479170856226,0.8004825115203857,0.9778225421905518,0.21839208900928497,ok,
residual::bike-packing:00022:00018:00024,bike-packing,22,18,24,6,0.6666666666666666,uniform_gap6,1,right,172410,25.047282354081194,25.056461332345208,0.009178978264014148,0.8209425806999207,0.9809396266937256,0.19649598002433777,ok,
residual::bike-packing:00023:00016:00032,bike-packing,23,16,32,16,0.4375,uniform_gap16,1,right,186196,24.80806077245098,24.813594701062378,0.005533928611399119,0.8114272952079773,0.9793559312820435,0.21298083662986755,ok,
residual::bike-packing:00023:00018:00024,bike-packing,23,18,24,6,0.8333333333333334,uniform_gap6,1,right,158680,25.289812950212763,25.299853738206373,0.010040787993609968,0.837654173374176,0.9833679795265198,0.1895216405391693,ok,
residual::bike-packing:00023:00022:00024,bike-packing,23,22,24,2,0.5,uniform_gap2,1,right,156154,25.249352343327303,25.249944694307,0.0005923509796978976,0.8352200388908386,0.9831675887107849,0.19302310049533844,ok,
residual::bike-packing:00024:00016:00032,bike-packing,24,16,32,16,0.5,uniform_gap16,1,right,184606,24.883140554318533,24.889476735332607,0.0063361810140740715,0.8085023760795593,0.9788392782211304,0.2122235894203186,ok,
residual::bike-packing:00025:00016:00032,bike-packing,25,16,32,16,0.5625,uniform_gap16,1,right,181146,25.088175688343757,25.093289502065005,0.005113813721248306,0.8236904144287109,0.981297492980957,0.20397481322288513,ok,
residual::bike-packing:00025:00024:00026,bike-packing,25,24,26,2,0.5,uniform_gap2,1,right,150522,25.240863071684316,25.24042201011779,-0.00044106156652645723,0.8307929039001465,0.9825734496116638,0.19738821685314178,ok,
residual::bike-packing:00025:00024:00030,bike-packing,25,24,30,6,0.16666666666666666,uniform_gap6,1,left,152788,25.389257975033182,25.389237689929733,-2.028510344942447e-05,0.8387293219566345,0.9833517670631409,0.1922840178012848,ok,
residual::bike-packing:00026:00016:00032,bike-packing,26,16,32,16,0.625,uniform_gap16,1,right,176809,24.905251532617374,24.906049085181824,0.0007975525644496884,0.8208203315734863,0.9813275933265686,0.19737671315670013,ok,
residual::bike-packing:00026:00024:00030,bike-packing,26,24,30,6,0.3333333333333333,uniform_gap6,1,left,163147,24.992887047983444,24.99354504518424,0.0006579972007969559,0.8238329887390137,0.9818821549415588,0.20130431652069092,ok,
residual::bike-packing:00027:00016:00032,bike-packing,27,16,32,16,0.6875,uniform_gap16,1,right,163590,24.93015950218262,24.928310643808103,-0.0018488583745153164,0.8282299041748047,0.982348620891571,0.191348135471344,ok,
residual::bike-packing:00027:00024:00030,bike-packing,27,24,30,6,0.5,uniform_gap6,1,right,172533,25.014501049222876,25.010690302359592,-0.0038107468632837538,0.8289890885353088,0.9826062321662903,0.19165152311325073,ok,
