measurement_key,sequence,frame_index,used_by_schedules,schedule_count,bits,compression,payload_encoding,anchor_values,bitstream_bytes,bitstream_mib,status,error
keyframe::paragliding-launch:00018,paragliding-launch,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::paragliding-launch:00022,paragliding-launch,22,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::paragliding-launch:00026,paragliding-launch,26,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::paragliding-launch:00030,paragliding-launch,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::paragliding-launch:00034,paragliding-launch,34,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::paragliding-launch:00038,paragliding-launch,38,uniform_gap2,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::paragliding-launch:00042,paragliding-launch,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::paragliding-launch:00046,paragliding-launch,46,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::paragliding-launch:00050,paragliding-launch,50,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::paragliding-launch:00054,paragliding-launch,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719642,0.6863040924072266,ok,
keyframe::paragliding-launch:00058,paragliding-launch,58,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::paragliding-launch:00062,paragliding-launch,62,uniform_gap2,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::paragliding-launch:00066,paragliding-launch,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::paragliding-launch:00070,paragliding-launch,70,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::paragliding-launch:00074,paragliding-launch,74,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::paragliding-launch:00078,paragliding-launch,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::parkour:00002,parkour,2,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::parkour:00006,parkour,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::parkour:00010,parkour,10,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::parkour:00014,parkour,14,uniform_gap2,1,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::parkour:00018,parkour,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::parkour:00022,parkour,22,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::parkour:00026,parkour,26,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::parkour:00030,parkour,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::parkour:00038,parkour,38,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::parkour:00042,parkour,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::parkour:00046,parkour,46,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::parkour:00050,parkour,50,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::parkour:00054,parkour,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::parkour:00058,parkour,58,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::parkour:00062,parkour,62,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::parkour:00066,parkour,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::parkour:00070,parkour,70,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::parkour:00074,parkour,74,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::parkour:00078,parkour,78,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::parkour:00082,parkour,82,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::parkour:00086,parkour,86,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::parkour:00094,parkour,94,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::parkour:00098,parkour,98,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::pigs:00002,pigs,2,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::pigs:00006,pigs,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::pigs:00010,pigs,10,uniform_gap2,1,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::pigs:00014,pigs,14,uniform_gap2,1,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::pigs:00018,pigs,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::pigs:00022,pigs,22,uniform_gap2,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::pigs:00026,pigs,26,uniform_gap2,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::pigs:00030,pigs,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::pigs:00034,pigs,34,uniform_gap2,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::pigs:00038,pigs,38,uniform_gap2,1,12,none,bitpack,479232,719641,0.6863031387329102,ok,
keyframe::pigs:00042,pigs,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719636,0.6862983703613281,ok,
keyframe::pigs:00046,pigs,46,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::pigs:00050,pigs,50,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::pigs:00054,pigs,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719645,0.6863069534301758,ok,
keyframe::pigs:00058,pigs,58,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::pigs:00062,pigs,62,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::pigs:00066,pigs,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::pigs:00070,pigs,70,uniform_gap2,1,12,none,bitpack,479232,719643,0.686305046081543,ok,
keyframe::pigs:00074,pigs,74,uniform_gap2,1,12,none,bitpack,479232,719639,0.6863012313842773,ok,
keyframe::scooter-black:00002,scooter-black,2,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::scooter-black:00006,scooter-black,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719640,0.6863021850585938,ok,
keyframe::scooter-black:00014,scooter-black,14,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::scooter-black:00018,scooter-black,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::scooter-black:00022,scooter-black,22,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::scooter-black:00026,scooter-black,26,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::scooter-black:00030,scooter-black,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::scooter-black:00034,scooter-black,34,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::scooter-black:00038,scooter-black,38,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::shooting:00002,shooting,2,uniform_gap2,1,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::shooting:00006,shooting,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::shooting:00010,shooting,10,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::shooting:00014,shooting,14,uniform_gap2,1,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::shooting:00018,shooting,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::shooting:00022,shooting,22,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::shooting:00026,shooting,26,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::shooting:00030,shooting,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719644,0.6863059997558594,ok,
keyframe::shooting:00034,shooting,34,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::shooting:00038,shooting,38,uniform_gap2,1,12,none,bitpack,479232,719651,0.6863126754760742,ok,
keyframe::soapbox:00002,soapbox,2,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::soapbox:00006,soapbox,6,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::soapbox:00010,soapbox,10,uniform_gap2,1,12,none,bitpack,479232,719655,0.6863164901733398,ok,
keyframe::soapbox:00014,soapbox,14,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::soapbox:00018,soapbox,18,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::soapbox:00022,soapbox,22,uniform_gap2,1,12,none,bitpack,479232,719646,0.6863079071044922,ok,
keyframe::soapbox:00026,soapbox,26,uniform_gap2,1,12,none,bitpack,479232,719638,0.6863002777099609,ok,
keyframe::soapbox:00030,soapbox,30,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::soapbox:00034,soapbox,34,uniform_gap2,1,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::soapbox:00038,soapbox,38,uniform_gap2,1,12,none,bitpack,479232,719637,0.6862993240356445,ok,
keyframe::soapbox:00042,soapbox,42,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719654,0.6863155364990234,ok,
keyframe::soapbox:00046,soapbox,46,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::soapbox:00050,soapbox,50,uniform_gap2,1,12,none,bitpack,479232,719656,0.6863174438476562,ok,
keyframe::soapbox:00054,soapbox,54,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719649,0.6863107681274414,ok,
keyframe::soapbox:00058,soapbox,58,uniform_gap2,1,12,none,bitpack,479232,719648,0.686309814453125,ok,
keyframe::soapbox:00062,soapbox,62,uniform_gap2,1,12,none,bitpack,479232,719652,0.6863136291503906,ok,
keyframe::soapbox:00066,soapbox,66,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719647,0.6863088607788086,ok,
keyframe::soapbox:00070,soapbox,70,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::soapbox:00074,soapbox,74,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::soapbox:00082,soapbox,82,uniform_gap2,1,12,none,bitpack,479232,719656,0.6863174438476562,ok,
keyframe::soapbox:00086,soapbox,86,uniform_gap2,1,12,none,bitpack,479232,719650,0.6863117218017578,ok,
keyframe::soapbox:00090,soapbox,90,uniform_gap2 uniform_gap6,2,12,none,bitpack,479232,719653,0.686314582824707,ok,
keyframe::soapbox:00094,soapbox,94,uniform_gap2,1,12,none,bitpack,479232,719653,0.686314582824707,ok,
