fold,policy,stage97_task_id,source_task_id,sequence,base_method,reference_gap,target_index,oracle_candidate,selected_candidate,selected_sideinfo_psnr,endpoint_sideinfo_psnr,oracle_task_best_sideinfo_psnr,teacher_oracle_sideinfo_psnr,delta_psnr_vs_endpoint,gap_to_oracle_task_best,gap_to_teacher_oracle,selection_correct
0,train_fold_group_policy,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,endpoint_diff_baseline,22.914162524305084,22.914162524305084,22.91681473318835,24.069999356377764,0.0,-0.002652208883265672,-1.15583683207268,0
0,stage106_fixed_group_policy,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,endpoint_diff_baseline,22.914162524305084,22.914162524305084,22.91681473318835,24.069999356377764,0.0,-0.002652208883265672,-1.15583683207268,0
0,metadata_mlp_cv,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,endpoint_diff_baseline,22.914162524305084,22.914162524305084,22.91681473318835,24.069999356377764,0.0,-0.002652208883265672,-1.15583683207268,0
0,anchor_stat_mlp_cv,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,endpoint_diff_baseline,22.914162524305084,22.914162524305084,22.91681473318835,24.069999356377764,0.0,-0.002652208883265672,-1.15583683207268,0
0,score_stat_mlp_cv,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,shared_energy_regression,22.91681473318835,22.914162524305084,22.91681473318835,24.069999356377764,0.002652208883265672,0.0,-1.1531846231894143,1
0,anchor_score_mlp_cv,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,endpoint_diff_baseline,22.914162524305084,22.914162524305084,22.91681473318835,24.069999356377764,0.0,-0.002652208883265672,-1.15583683207268,0
0,stage110_group_best_policy,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,endpoint_diff_baseline,22.914162524305084,22.914162524305084,22.91681473318835,24.069999356377764,0.0,-0.002652208883265672,-1.15583683207268,0
0,oracle_task_best,stage97_00010769,stage79_00021619,blackswan,stage65_adapter,8,7,shared_energy_regression,shared_energy_regression,22.91681473318835,22.914162524305084,22.91681473318835,24.069999356377764,0.002652208883265672,0.0,-1.1531846231894143,1
0,endpoint_only,stage97_00010850,stage79_00021902,bmx-trees,linear,4,1,endpoint_diff_baseline,endpoint_diff_baseline,19.16153114835599,19.16153114835599,19.16153114835599,20.980826613773537,0.0,0.0,-1.8192954654175466,1
0,global_train_best_policy,stage97_00010850,stage79_00021902,bmx-trees,linear,4,1,endpoint_diff_baseline,endpoint_diff_baseline,19.16153114835599,19.16153114835599,19.16153114835599,20.980826613773537,0.0,0.0,-1.8192954654175466,1
0,train_fold_group_policy,stage97_00010850,stage79_00021902,bmx-trees,linear,4,1,endpoint_diff_baseline,endpoint_diff_baseline,19.16153114835599,19.16153114835599,19.16153114835599,20.980826613773537,0.0,0.0,-1.8192954654175466,1
0,stage106_fixed_group_policy,stage97_00010850,stage79_00021902,bmx-trees,linear,4,1,endpoint_diff_baseline,shared_energy_regression,19.08635582801288,19.16153114835599,19.16153114835599,20.980826613773537,-0.07517532034311003,-0.07517532034311003,-1.8944707857606566,0
0,metadata_mlp_cv,stage97_00010850,stage79_00021902,bmx-trees,linear,4,1,endpoint_diff_baseline,shared_energy_regression,19.08635582801288,19.16153114835599,19.16153114835599,20.980826613773537,-0.07517532034311003,-0.07517532034311003,-1.8944707857606566,0
