variant,step,loss_type,loss,sample,frame_gap,target_frame_index,normalized_time
rgb_h256,794,rgb,0.01639597862958908,DAVIS/train/bear,8,4,0.5
rgb_h256,795,rgb,0.000729365914594382,DAVIS/train/disc-jockey,2,1,0.5
rgb_h256,796,rgb,0.022238714620471,DAVIS/train/boxing-fisheye,4,2,0.5
rgb_h256,797,rgb,0.021279577165842056,DAVIS/train/dance-jump,16,54,0.5454545454545454
rgb_h256,798,rgb,0.003387297736480832,DAVIS/train/disc-jockey,8,4,0.5
rgb_h256,799,rgb,0.01653587631881237,DAVIS/train/dog-gooses,16,83,0.6
rgb_h256,800,rgb,0.012246640399098396,DAVIS/train/dance-jump,2,1,0.5
rgb_h256,801,rgb,0.011643809266388416,DAVIS/train/dancing,2,1,0.5
rgb_h256,802,rgb,0.005518769379705191,DAVIS/train/bus,2,1,0.5
rgb_h256,803,rgb,0.03949863091111183,DAVIS/train/dog-agility,8,4,0.5
rgb_h256,804,rgb,0.02076275646686554,DAVIS/train/dog-agility,4,2,0.5
rgb_h256,805,rgb,0.01651446521282196,DAVIS/train/boxing-fisheye,16,83,0.5
rgb_h256,806,rgb,0.013868910260498524,DAVIS/train/boxing-fisheye,2,1,0.5
rgb_h256,807,rgb,0.01958589255809784,DAVIS/train/bmx-bumps,4,2,0.5
rgb_h256,808,rgb,0.050726596266031265,DAVIS/train/classic-car,16,55,0.5
rgb_h256,809,rgb,0.00649905763566494,DAVIS/train/color-run,2,1,0.5
rgb_h256,810,rgb,0.056659046560525894,DAVIS/train/classic-car,8,4,0.5
rgb_h256,811,rgb,0.00836346298456192,DAVIS/train/disc-jockey,16,70,0.5454545454545454
rgb_h256,812,rgb,0.03189408406615257,DAVIS/train/boxing-fisheye,8,4,0.5
rgb_h256,813,rgb,0.017374249175190926,DAVIS/train/dog-gooses,8,4,0.5
rgb_h256,814,rgb,0.006621459499001503,DAVIS/train/bear,2,1,0.5
