sequence,frame_index,adaptive_psnr,adaptive_ssim,adaptive_ms_ssim,adaptive_lpips,adaptive_payload_bytes,gap8_psnr,gap8_lpips,gap4_psnr,gap4_lpips,delta_psnr_gap4_vs_adaptive,delta_lpips_gap4_vs_adaptive,low_psnr_flag,high_lpips_flag,high_payload_flag,risk_score
goat,15,27.65442170198057,0.8653777241706848,0.987673282623291,0.1760222315788269,235537,27.65442170198057,0.1760222315788269,27.644183669583796,0.17652079463005066,-0.010238032396774344,0.0004985630512237549,0,0,1,0.31074
car-roundabout,45,26.5983727465527,0.8839443325996399,0.98626309633255,0.15885399281978607,235503,26.5983727465527,0.15885399281978607,26.81726167759041,0.14565707743167877,0.21888893103771068,-0.0131969153881073,0,0,1,0.31006
blackswan,38,29.5220222659367,0.8789022564888,0.9862543940544128,0.16677643358707428,235489,29.5220222659367,0.16677643358707428,29.47467980991653,0.17124605178833008,-0.0473424560201714,0.004469618201255798,0,0,1,0.30978
scooter-black,18,26.11882914214936,0.8882878422737122,0.9855678081512451,0.17975375056266785,235488,26.11882914214936,0.17975375056266785,26.018623823629596,0.1837691068649292,-0.10020531851976244,0.0040153563022613525,0,0,1,0.30976
parkour,89,25.692613154970427,0.8057178854942322,0.9797801375389099,0.2184770703315735,220094,25.77416101302594,0.21279792487621307,25.58217673758703,0.22446566820144653,-0.11043641738339716,0.005988597869873047,1,0,1,0.3092668450295727
shooting,18,35.45654512198194,0.9504477977752686,0.9931795597076416,0.10715959966182709,235456,33.52378389599873,0.1977750062942505,33.73061867729815,0.20174312591552734,-1.725926444683786,0.09458352625370026,0,0,1,0.30912
breakdance,65,25.69214999654905,0.86564701795578,0.9858822822570801,0.1573796421289444,123635,25.69214999654905,0.1573796421289444,25.48933644665069,0.1711387038230896,-0.20281354989835876,0.013759061694145203,1,0,0,0.3078500034509517
parkour,19,28.995184243201976,0.8234619498252869,0.9796385169029236,0.2252417653799057,230135,28.995184243201976,0.2252417653799057,29.560977780453143,0.17914438247680664,0.5657935372511673,-0.04609738290309906,0,1,1,0.307535307598114
car-roundabout,5,27.312317290041726,0.8911216855049133,0.9865958094596863,0.15630079805850983,235370,27.334538986193408,0.15521633625030518,27.591051499771805,0.1419559121131897,0.2787342097300787,-0.01434488594532013,0,0,1,0.3074
bike-packing,39,25.693458593329154,0.8562622666358948,0.984791100025177,0.18064436316490173,215920,25.693458593329154,0.18064436316490173,25.68413487112124,0.18087409436702728,-0.009323722207913221,0.00022973120212554932,1,0,0,0.3065414066708456
car-roundabout,51,26.172922683178726,0.8819594383239746,0.9849799275398254,0.159788578748703,235311,26.172922683178726,0.159788578748703,26.501429363499263,0.14757663011550903,0.32850668032053676,-0.01221194863319397,0,0,1,0.30622
loading,14,29.02184487527712,0.9230442643165588,0.9892029762268066,0.1179785430431366,235121,28.98427368990218,0.119505874812603,28.935151342705016,0.12039899826049805,-0.08669353257210588,0.00242045521736145,0,0,1,0.30242
dog,4,33.383187400165525,0.9123119711875916,0.9904698133468628,0.1426127403974533,235103,32.94343823612274,0.16639311611652374,33.80628175131156,0.12250512838363647,0.4230943511460339,-0.020107612013816833,0,0,1,0.30206
soapbox,50,30.656536183522437,0.912259578704834,0.9887884855270386,0.10728107392787933,235073,30.39025495568824,0.12284703552722931,30.30893572695103,0.12846696376800537,-0.34760045657140637,0.021185889840126038,0,0,1,0.30146
gold-fish,21,33.70849725626924,0.9027457237243652,0.9804851412773132,0.07479074597358704,235072,33.70849725626924,0.07479074597358704,33.99579722462945,0.0698416605591774,0.2872999683602089,-0.0049490854144096375,0,0,1,0.30144
parkour,46,28.24064249345879,0.8367295861244202,0.9814236760139465,0.18597812950611115,235052,28.24064249345879,0.18597812950611115,28.079828764373058,0.19685053825378418,-0.16081372908573144,0.010872408747673035,0,0,1,0.30104
camel,17,25.870358984351654,0.8184158205986023,0.9811146855354309,0.17818638682365417,228560,25.86996047309389,0.17798879742622375,25.872867318969472,0.1787877380847931,0.0025083346178185195,0.000601351261138916,1,0,1,0.3008410156483461
india,42,33.27990575598846,0.8909435272216797,0.9846699237823486,0.214697003364563,235039,33.27990575598846,0.214697003364563,32.465447752462026,0.2614287734031677,-0.8144580035264326,0.046731770038604736,0,0,1,0.30078
parkour,65,26.246940119958225,0.8058568835258484,0.9793321490287781,0.19869890809059143,235013,26.246940119958225,0.19869890809059143,26.207646016761625,0.20093847811222076,-0.03929410319659965,0.0022395700216293335,0,0,1,0.30026
loading,42,27.76955650956461,0.9082159399986267,0.9884164929389954,0.14006748795509338,234971,27.76955650956461,0.14006748795509338,27.333071470439553,0.17090271413326263,-0.4364850391250563,0.03083522617816925,0,0,1,0.29942
car-roundabout,42,26.930507672380266,0.8911115527153015,0.9872962832450867,0.152131587266922,234950,26.930507672380266,0.152131587266922,26.902869286509407,0.15380650758743286,-0.02763838587085843,0.0016749203205108643,0,0,1,0.299
dance-twirl,36,28.49578534970223,0.8436862826347351,0.9801181554794312,0.2324846386909485,222453,28.49578534970223,0.2324846386909485,29.84726009177029,0.15423455834388733,1.35147474206806,-0.07825008034706116,0,1,1,0.2987527738189697
dance-twirl,11,30.254399667886585,0.8768243789672852,0.984829843044281,0.167043074965477,234930,30.254399667886585,0.167043074965477,30.37273649592507,0.16265754401683807,0.11833682803848689,-0.004385530948638916,0,0,1,0.2986
lab-coat,21,27.81038740733181,0.870473325252533,0.9838767051696777,0.16707338392734528,234907,27.81038740733181,0.16707338392734528,28.264357773905008,0.14634720981121063,0.45397036657319845,-0.020726174116134644,0,0,1,0.29814
lab-coat,33,31.145233774588235,0.9166437983512878,0.9892382025718689,0.13793343305587769,234851,31.749711820565114,0.11484581232070923,31.321308224158702,0.13057388365268707,0.1760744495704678,-0.007359549403190613,0,0,1,0.29702
kite-surf,36,31.653025951271477,0.8895341753959656,0.9840763807296753,0.12095833569765091,234833,31.653025951271477,0.12095833569765091,32.23726439337804,0.08987421542406082,0.5842384421065638,-0.031084120273590088,0,0,1,0.29666
blackswan,5,29.456144215332888,0.8683979511260986,0.9850932359695435,0.17205923795700073,234819,29.456144215332888,0.17205923795700073,29.64854369365524,0.16220198571681976,0.1923994783223506,-0.00985725224018097,0,0,1,0.29638
shooting,25,36.02303073578834,0.9585928916931152,0.9936586618423462,0.08923052251338959,234749,36.02303073578834,0.08923052251338959,35.64561776014803,0.11615490913391113,-0.3774129756403113,0.026924386620521545,0,0,1,0.29498
india,49,35.508445748462286,0.9412417411804199,0.9905391931533813,0.10582084208726883,234728,35.55392934791943,0.10182635486125946,34.93715646915714,0.12699665129184723,-0.5712892793051481,0.0211758092045784,0,0,1,0.29456
blackswan,29,29.878653524135462,0.8764894604682922,0.9856783747673035,0.1709890216588974,234686,29.878653524135462,0.1709890216588974,30.203067627380285,0.15280815958976746,0.32441410324482334,-0.018180862069129944,0,0,1,0.29372
blackswan,2,29.724037622899285,0.8760231137275696,0.9855307936668396,0.17234604060649872,234681,29.724037622899285,0.17234604060649872,29.47592448761798,0.1840336173772812,-0.2481131352813044,0.01168757677078247,0,0,1,0.29362
shooting,31,34.98615780093911,0.9552177786827087,0.9935488700866699,0.09646444022655487,234548,34.98615780093911,0.09646444022655487,34.41226046607083,0.13527478277683258,-0.5738973348682777,0.03881034255027771,0,0,1,0.29096
lab-coat,1,26.576956446133373,0.7861883640289307,0.9787838459014893,0.23451121151447296,217211,26.576956446133373,0.23451121151447296,26.586755994028923,0.23459400236606598,0.009799547895550376,8.279085159301758e-05,0,1,0,0.2902242302894592
car-shadow,27,29.385013382366182,0.8970236778259277,0.9860208034515381,0.15229958295822144,234504,29.385013382366182,0.15229958295822144,29.625658351010244,0.1420460343360901,0.24064496864406237,-0.010253548622131348,0,0,1,0.29008
car-shadow,37,29.60460328121524,0.9063253402709961,0.9880414009094238,0.14437958598136902,234503,29.57354767989345,0.14646317064762115,29.67372538768572,0.14451393485069275,0.06912210647048056,0.00013434886932373047,0,0,1,0.29006
bike-packing,12,25.710829084727,0.818836510181427,0.9801530838012695,0.2077343910932541,181350,25.710829084727,0.2077343910932541,26.370589071153965,0.17273931205272675,0.6597599864269661,-0.034995079040527344,1,0,0,0.2891709152730009
car-roundabout,58,25.922762863937663,0.8774917721748352,0.9859999418258667,0.1526550054550171,230562,25.867831792204363,0.1570691168308258,25.828952858575917,0.15731225907802582,-0.09381000536174611,0.004657253623008728,1,0,1,0.2884771360623367
paragliding-launch,28,31.216489099743594,0.8399836421012878,0.9770716428756714,0.16273178160190582,234418,31.216489099743594,0.16273178160190582,32.07809037316093,0.12612344324588776,0.8616012734173388,-0.036608338356018066,0,0,1,0.28836
loading,15,29.079472177096925,0.9237082600593567,0.9890325665473938,0.12148489058017731,234388,29.1174674997648,0.11878602206707001,29.093286597080024,0.1195189356803894,0.013814419983098958,-0.001965954899787903,0,0,1,0.28776
goat,74,26.7754903187531,0.8621644377708435,0.9874255061149597,0.17920935153961182,234327,26.75610737701863,0.17815367877483368,26.745844998755256,0.1788758635520935,-0.0296453199978437,-0.00033348798751831055,0,0,1,0.28654
dog,17,30.338493853163648,0.8840174674987793,0.9879833459854126,0.1678483486175537,234315,30.338493853163648,0.1678483486175537,30.267505817899924,0.17108820378780365,-0.07098803526372421,0.003239855170249939,0,0,1,0.2863
shooting,38,35.15371497205048,0.9533417224884033,0.9929985404014587,0.10006183385848999,234264,35.15371497205048,0.10006183385848999,35.086103324634166,0.10833188891410828,-0.06761164741631376,0.008270055055618286,0,0,1,0.28528
soapbox,21,29.6335525130025,0.84187912940979,0.9821928143501282,0.1966554820537567,234257,29.6335525130025,0.1966554820537567,29.836015356871826,0.18920648097991943,0.202462843869327,-0.00744900107383728,0,0,1,0.28514
dance-twirl,86,28.738990555866852,0.8565735816955566,0.983344554901123,0.22382256388664246,230428,28.933217447540155,0.2103041708469391,28.942968476316633,0.21094055473804474,0.20397792044978047,-0.012882009148597717,0,1,1,0.28501127773284907
blackswan,26,30.36817225870695,0.8889858722686768,0.9870248436927795,0.16162800788879395,234215,30.36817225870695,0.16162800788879395,30.253531831455753,0.16959257423877716,-0.11464042725119583,0.007964566349983215,0,0,1,0.2843
goat,25,27.549780236547335,0.8641448616981506,0.9873993992805481,0.17361147701740265,234205,27.549780236547335,0.17361147701740265,27.54662106882526,0.1733291894197464,-0.003159167722074585,-0.00028228759765625,0,0,1,0.2841
car-roundabout,34,27.43458709274933,0.8934676051139832,0.9879958629608154,0.1578502357006073,234187,27.43458709274933,0.1578502357006073,27.410625175860318,0.158828467130661,-0.023961916889010837,0.000978231430053711,0,0,1,0.28374
india,60,32.19312842367592,0.8899087905883789,0.9843529462814331,0.17444391548633575,234186,32.19312842367592,0.17444391548633575,34.32231559854531,0.07230076938867569,2.1291871748693865,-0.10214314609766006,0,0,1,0.28372
breakdance,7,25.716483999622778,0.8661906719207764,0.9861962199211121,0.16727083921432495,124150,25.716483999622778,0.16727083921432495,25.32354412567413,0.1813492327928543,-0.3929398739486487,0.014078393578529358,1,0,0,0.28351600037722235
loading,12,28.87972132564172,0.9223437905311584,0.9890823364257812,0.11581967771053314,234151,28.659275825200183,0.1315753161907196,29.03928743009682,0.09940726310014725,0.15956610445509867,-0.016412414610385895,0,0,1,0.28302
dog,43,34.04839882377786,0.9112410545349121,0.9905529618263245,0.1409754902124405,234120,33.50454153529998,0.18156316876411438,33.940365163161104,0.1534927934408188,-0.1080336606167549,0.012517303228378296,0,0,1,0.2824
kite-surf,20,31.737654524124107,0.9014137387275696,0.9853938221931458,0.10585663467645645,234098,31.737654524124107,0.10585663467645645,32.036118731178476,0.08684992045164108,0.29846420705436927,-0.01900671422481537,0,0,1,0.28196
scooter-black,15,25.83652313344593,0.8897244334220886,0.9861682653427124,0.18339261412620544,225836,25.84285434503583,0.18365934491157532,25.814196965308845,0.183294877409935,-0.022326168137084323,-9.773671627044678e-05,1,0,1,0.28019686655407045
car-shadow,29,29.5248823280537,0.9009120464324951,0.9862892627716064,0.1536073088645935,233989,29.5248823280537,0.1536073088645935,29.85436012813171,0.1347113847732544,0.32947780007800986,-0.01889592409133911,0,0,1,0.27978
shooting,1,37.34803795835306,0.9533624053001404,0.9917559623718262,0.15555809438228607,233988,37.07457130786423,0.18413220345973969,36.957955729351234,0.19049887359142303,-0.3900822290018269,0.03494077920913696,0,0,1,0.27976
india,58,33.66338245099987,0.9258807301521301,0.9890235662460327,0.13485564291477203,233982,33.66338245099987,0.13485564291477203,31.85788646165659,0.20597855746746063,-1.805495989343278,0.0711229145526886,0,0,1,0.27964
parkour,81,25.791293562603222,0.8052034974098206,0.9790137410163879,0.20442134141921997,223530,25.795553581350394,0.203373521566391,25.804979383946772,0.2026686817407608,0.01368582134355023,-0.0017526596784591675,1,0,1,0.27930643739677774
dog,49,32.372059815891646,0.9095573425292969,0.9907059073448181,0.13023559749126434,233950,32.372059815891646,0.13023559749126434,32.310549184965545,0.13808846473693848,-0.06151063092610087,0.007852867245674133,0,0,1,0.279
blackswan,15,30.694775299279826,0.8919704556465149,0.9874148964881897,0.15111275017261505,233905,30.694775299279826,0.15111275017261505,30.661817258843648,0.15136174857616425,-0.03295804043617778,0.00024899840354919434,0,0,1,0.2781
dance-twirl,18,29.215599637034057,0.8600007891654968,0.9833153486251831,0.21609914302825928,233898,29.606685543501747,0.1975039541721344,29.401753597698566,0.20658865571022034,0.18615396066450884,-0.00951048731803894,0,0,1,0.27796
car-roundabout,54,26.13225940568264,0.8850736021995544,0.9861732125282288,0.151258647441864,233875,26.13225940568264,0.151258647441864,26.16748157007969,0.14888274669647217,0.035222164397051614,-0.0023759007453918457,0,0,1,0.2775
paragliding-launch,12,30.183175781501433,0.8173796534538269,0.9744701385498047,0.17795121669769287,233845,30.183175781501433,0.17795121669769287,30.60504434701857,0.15887442231178284,0.42186856551713703,-0.019076794385910034,0,0,1,0.2769
dog,29,29.5899131809445,0.847855269908905,0.9830756783485413,0.20637089014053345,233834,29.5899131809445,0.20637089014053345,30.259587520438224,0.17539836466312408,0.6696743394937243,-0.030972525477409363,0,0,1,0.27668
soapbox,41,30.667314051558662,0.9008737206459045,0.9873899221420288,0.13012778759002686,233728,30.667314051558662,0.13012778759002686,30.668462365771912,0.12950673699378967,0.0011483142132497903,-0.0006210505962371826,0,0,1,0.27456
shooting,34,33.833384869082956,0.9374396204948425,0.9916304349899292,0.1626036912202835,233711,33.833384869082956,0.1626036912202835,33.67985755751609,0.16469350457191467,-0.15352731156686872,0.0020898133516311646,0,0,1,0.27422
loading,45,27.143368391096836,0.8935604691505432,0.9865009784698486,0.16108667850494385,233703,27.143368391096836,0.16108667850494385,27.451944647441326,0.14079302549362183,0.30857625634449093,-0.02029365301132202,0,0,1,0.27406
dog,15,32.156102526759994,0.9106653332710266,0.9895922541618347,0.12825056910514832,233695,32.156102526759994,0.12825056910514832,32.031673826125214,0.13451775908470154,-0.1244287006347804,0.006267189979553223,0,0,1,0.2739
india,4,30.811582393270086,0.8983597755432129,0.9856785535812378,0.1515224575996399,233657,30.811582393270086,0.1515224575996399,31.00320439042718,0.12913699448108673,0.1916219971570925,-0.02238546311855316,0,0,1,0.27314
car-roundabout,26,27.57344675685988,0.8949394822120667,0.9878484010696411,0.14556843042373657,233643,27.558919651178133,0.14622490108013153,27.579425796372142,0.14582233130931854,0.005979039512261863,0.0002539008855819702,0,0,1,0.27286
kite-surf,4,32.678997360749975,0.9167325496673584,0.9867330193519592,0.08926641196012497,233502,32.60292677972768,0.08991323411464691,32.9517255699323,0.07464500516653061,0.27272820918232554,-0.01462140679359436,0,0,1,0.27004
parkour,54,26.93526178062963,0.8134663701057434,0.9784380197525024,0.20566298067569733,233479,26.93526178062963,0.20566298067569733,26.62924635679332,0.22324588894844055,-0.3060154238363104,0.017582908272743225,0,0,1,0.26958
